target name	accession	tlen	query name	accession	qlen	seq e-value	seq score	seq bias	dom #	dom total	dom c-Evalue	dom i-Evalue	dom score	dom bias	hmm from	hmm to	ali from	ali to	env from	env to	acc	description
XP_068682682.1	-	370	K02581	-	389	3.3e-57	186.5	6.5	2	2	3.8e-06	3.8e-06	18.4	0.1	257	297	321	361	319	369	0.89	-
XP_027057621.1	-	379	K02581	-	389	7e-57	185.4	2.5	1	1	5.4e-56	5.4e-56	182.5	2.5	51	321	30	353	2	362	0.78	-
CAH3028528.1	-	386	K02581	-	389	9.2e-57	185.0	7.1	1	2	8.9e-55	8.9e-55	178.5	4.3	56	314	42	350	3	364	0.76	-
CAH3028528.1	-	386	K02581	-	389	9.2e-57	185.0	7.1	2	2	4e-05	4e-05	15.0	0.0	257	297	326	366	324	377	0.88	-
XP_022798720.1	-	379	K02581	-	389	1.1e-56	184.8	3.0	1	1	1.1e-55	1.1e-55	181.5	3.0	54	321	33	353	3	361	0.78	-
XP_058957670.1	-	372	K02581	-	389	2.2e-56	183.8	2.8	1	1	2.2e-55	2.2e-55	180.5	2.3	60	321	41	354	4	363	0.78	-
XP_020614015.1	-	380	K02581	-	389	2.6e-56	183.6	1.3	1	1	3.5e-56	3.5e-56	183.2	1.3	63	322	97	355	35	374	0.80	-
XP_058957670.2	-	371	K02581	-	389	2.9e-56	183.4	1.6	1	1	3.6e-55	3.6e-55	179.8	1.2	52	320	31	352	2	361	0.77	-
XP_028407711.1	-	282	K02581	-	389	3.1e-56	183.3	4.5	1	2	4.6e-52	4.6e-52	169.6	0.5	96	292	22	217	11	217	0.93	-
XP_028407711.1	-	282	K02581	-	389	3.1e-56	183.3	4.5	2	2	2.9e-06	2.9e-06	18.8	0.2	146	182	215	251	215	260	0.93	-
KAJ7330771.1	-	369	K02581	-	389	6.3e-56	182.3	1.7	1	2	2.2e-53	2.2e-53	173.9	1.6	93	313	117	341	29	343	0.84	-
KAJ7330771.1	-	369	K02581	-	389	6.3e-56	182.3	1.7	2	2	0.043	0.043	5.1	0.0	216	239	344	367	342	368	0.93	-
XP_073248334.1	-	377	K02581	-	389	7.4e-56	182.1	3.5	1	2	3.2e-55	3.2e-55	180.0	2.9	56	314	42	350	3	362	0.76	-
XP_073248334.1	-	377	K02581	-	389	7.4e-56	182.1	3.5	2	2	1.6	1.6	-0.1	0.0	217	238	353	374	349	375	0.91	-
XP_068687146.1	-	360	K02581	-	389	1.1e-55	181.5	2.7	1	1	1.4e-55	1.4e-55	181.2	2.7	40	321	45	334	5	355	0.77	-
XP_068687145.1	-	361	K02581	-	389	1.3e-55	181.3	2.9	1	1	1.6e-55	1.6e-55	181.0	2.9	40	321	46	335	5	356	0.77	-
CAH3140492.1	-	1671	K02581	-	389	1.3e-55	181.3	1.5	1	1	5.3e-55	5.3e-55	179.2	1.4	38	322	888	1229	856	1248	0.76	-
XP_029214161.2	-	423	K02581	-	389	1.6e-55	181.0	0.0	1	1	2e-55	2e-55	180.6	0.0	99	319	179	390	59	417	0.86	-
XP_029214161.1	-	423	K02581	-	389	2.1e-55	180.6	0.0	1	1	2.7e-55	2.7e-55	180.2	0.0	99	319	179	390	55	417	0.85	-
XP_068731938.1	-	366	K02581	-	389	2.6e-55	180.3	1.5	1	1	3.3e-55	3.3e-55	180.0	1.5	55	321	56	340	6	361	0.76	-
XP_068731937.1	-	367	K02581	-	389	3.1e-55	180.0	1.8	1	1	3.8e-55	3.8e-55	179.7	1.8	55	321	57	341	5	362	0.76	-
CAH3116438.1	-	1469	K02581	-	389	4.2e-55	179.6	2.2	1	1	9.7e-55	9.7e-55	178.4	2.1	46	314	700	1019	647	1034	0.73	-
XP_020604255.1	-	368	K02581	-	389	4.5e-55	179.5	5.9	1	2	1.8e-51	1.8e-51	167.7	2.9	58	312	37	339	7	341	0.78	-
XP_020604255.1	-	368	K02581	-	389	4.5e-55	179.5	5.9	2	2	9.2e-07	9.2e-07	20.4	0.1	257	297	317	357	314	366	0.87	-
CAH3148052.1	-	2109	K02581	-	389	6.8e-55	178.9	0.8	1	1	1.3e-54	1.3e-54	177.9	0.8	46	314	1337	1656	1282	1672	0.74	-
XP_031566534.1	-	389	K02581	-	389	8.8e-55	178.5	0.9	1	1	1.2e-54	1.2e-54	178.0	0.9	101	355	127	370	22	387	0.81	-
XP_068687143.1	-	419	K02581	-	389	1.6e-54	177.6	0.4	1	1	2.1e-54	2.1e-54	177.3	0.4	99	308	180	379	73	387	0.91	-
CAH3027367.1	-	246	K02581	-	389	3.1e-54	176.7	0.2	1	1	3.8e-54	3.8e-54	176.5	0.2	106	322	9	221	4	241	0.91	-
XP_073256376.1	-	388	K02581	-	389	4.8e-54	176.1	0.3	1	1	5.5e-54	5.5e-54	175.9	0.3	105	322	150	363	15	383	0.86	-
CAH3158544.1	-	393	K02581	-	389	5.4e-54	175.9	0.1	1	1	6.2e-54	6.2e-54	175.8	0.1	99	312	185	388	41	391	0.91	-
CAH3158546.1	-	368	K02581	-	389	5.6e-54	175.9	0.4	1	1	6.6e-54	6.6e-54	175.6	0.4	90	318	132	355	5	367	0.79	-
CAH3197536.1	-	416	K02581	-	389	4.4e-53	172.9	0.2	1	1	5.7e-53	5.7e-53	172.6	0.2	99	312	208	411	108	414	0.91	-
CAH3198638.1	-	410	K02581	-	389	5.8e-53	172.5	0.2	1	1	7.7e-53	7.7e-53	172.1	0.2	99	312	202	405	106	408	0.90	-
XP_073256375.1	-	447	K02581	-	389	6.8e-53	172.3	0.2	1	1	9.4e-53	9.4e-53	171.8	0.2	99	312	202	405	108	409	0.91	-
KAJ7378236.1	-	269	K02581	-	389	2.5e-52	170.4	1.2	1	1	3.1e-52	3.1e-52	170.1	1.2	103	312	33	232	11	259	0.91	-
XP_027051378.1	-	384	K02581	-	389	2.7e-52	170.3	1.2	1	1	3.8e-52	3.8e-52	169.9	1.2	58	316	92	352	34	377	0.78	-
XP_027051450.1	-	384	K02581	-	389	2.7e-52	170.3	1.2	1	1	3.8e-52	3.8e-52	169.9	1.2	58	316	92	352	34	377	0.78	-
XP_028396366.1	-	412	K02581	-	389	7.9e-52	168.8	0.0	1	1	1.7e-51	1.7e-51	167.7	0.0	55	337	30	394	4	407	0.77	-
XP_058956196.1	-	384	K02581	-	389	9.3e-52	168.6	2.6	1	1	1.6e-51	1.6e-51	167.8	2.6	61	316	95	352	49	377	0.79	-
XP_031557780.1	-	383	K02581	-	389	2.3e-51	167.3	0.5	1	2	2.2e-46	2.2e-46	150.9	0.2	34	280	9	323	2	329	0.77	-
XP_031557780.1	-	383	K02581	-	389	2.3e-51	167.3	0.5	2	2	2.5e-05	2.5e-05	15.7	0.0	210	251	320	361	318	381	0.83	-
CAH3146082.1	-	388	K02581	-	389	2.7e-51	167.1	4.2	1	1	4.5e-51	4.5e-51	166.3	4.2	105	316	150	356	28	381	0.81	-
XP_020614060.1	-	431	K02581	-	389	3.1e-51	166.8	0.1	1	1	4e-51	4e-51	166.5	0.1	99	308	196	395	97	420	0.91	-
XP_058956196.2	-	388	K02581	-	389	4.9e-51	166.2	4.7	1	1	7.8e-51	7.8e-51	165.5	4.7	59	316	93	356	31	381	0.77	-
XP_001626962.2	-	530	K02581	-	389	8.7e-51	165.4	0.9	1	1	1.3e-50	1.3e-50	164.8	0.9	22	323	188	499	136	514	0.78	-
XP_022801432.1	-	389	K02581	-	389	2e-50	164.2	3.2	1	1	2.1e-50	2.1e-50	164.1	2.7	106	316	152	357	70	382	0.91	-
CAB4029555.1	-	334	K02581	-	389	5.9e-50	162.6	0.3	1	1	7e-50	7e-50	162.4	0.3	89	314	67	302	12	315	0.83	-
XP_028400154.1	-	408	K02581	-	389	1e-49	161.9	1.9	1	1	1.2e-49	1.2e-49	161.6	1.9	106	313	161	372	41	386	0.89	-
CAB4012946.1	-	400	K02581	-	389	1.3e-49	161.6	4.4	1	2	5.5e-48	5.5e-48	156.2	2.5	46	313	64	335	15	346	0.80	-
CAB4012946.1	-	400	K02581	-	389	1.3e-49	161.6	4.4	2	2	0.00016	0.00016	13.0	0.0	145	182	311	348	310	360	0.68	-
KAK2566508.1	-	355	K02581	-	389	1.6e-49	161.2	0.2	1	1	1.6e-49	1.6e-49	161.2	0.2	106	316	117	324	99	350	0.92	-
XP_029214164.1	-	355	K02581	-	389	2e-49	160.9	0.5	1	1	2e-49	2e-49	160.9	0.5	106	316	117	324	104	350	0.92	-
XP_067031528.1	-	355	K02581	-	389	2.1e-49	160.8	0.5	1	1	2.1e-49	2.1e-49	160.8	0.5	106	316	117	324	110	350	0.92	-
XP_046852094.1	-	464	K02581	-	389	4.3e-49	159.8	1.1	1	1	8e-49	8e-49	158.9	0.9	104	313	189	391	140	462	0.87	-
XP_046852095.1	-	464	K02581	-	389	4.3e-49	159.8	1.1	1	1	8e-49	8e-49	158.9	0.9	104	313	189	391	140	462	0.87	-
XP_029214164.2	-	355	K02581	-	389	5.6e-49	159.4	0.4	1	1	5.6e-49	5.6e-49	159.4	0.4	106	316	117	324	101	350	0.91	-
KAK3739735.1	-	837	K02581	-	389	5.9e-49	159.4	0.2	1	1	9.3e-49	9.3e-49	158.7	0.2	98	331	471	710	417	777	0.84	-
CAB4029556.1	-	428	K02581	-	389	3e-48	157.0	4.5	1	2	8.2	8.2	-2.4	0.1	137	149	91	103	73	110	0.74	-
CAB4029556.1	-	428	K02581	-	389	3e-48	157.0	4.5	2	2	3e-48	3e-48	157.0	4.5	89	314	161	396	84	409	0.84	-
CAB3997549.1	-	458	K02581	-	389	6.2e-48	156.0	1.2	1	1	8.5e-48	8.5e-48	155.5	1.2	103	309	185	384	126	451	0.88	-
XP_065056061.1	-	301	K02581	-	389	8.8e-48	155.5	0.7	1	1	1.3e-47	1.3e-47	154.9	0.7	106	322	45	263	33	295	0.85	-
XP_031569757.1	-	418	K02581	-	389	1.3e-47	155.0	0.2	1	1	1.8e-47	1.8e-47	154.5	0.2	104	315	194	397	150	416	0.88	-
XP_046853941.1	-	399	K02581	-	389	1.3e-47	154.9	5.5	1	1	1.6e-47	1.6e-47	154.6	5.5	107	315	157	367	91	385	0.90	-
XP_032230483.1	-	384	K02581	-	389	4.1e-47	153.3	0.5	1	1	5.5e-47	5.5e-47	152.9	0.5	38	312	114	378	63	383	0.78	-
XP_028400144.1	-	413	K02581	-	389	1.5e-46	151.4	0.9	1	2	4.5e-44	4.5e-44	143.3	0.6	99	313	139	354	91	365	0.92	-
XP_028400144.1	-	413	K02581	-	389	1.5e-46	151.4	0.9	2	2	6.7e-05	6.7e-05	14.3	0.0	144	294	329	368	328	375	0.59	-
XP_032230483.2	-	384	K02581	-	389	2e-46	151.0	0.3	1	1	2.5e-46	2.5e-46	150.7	0.3	49	312	124	378	40	383	0.78	-
XP_028404349.1	-	451	K02581	-	389	1.4e-45	148.2	4.3	1	1	1.9e-45	1.9e-45	147.8	4.3	61	310	137	383	104	413	0.84	-
XP_028404342.1	-	452	K02581	-	389	1.8e-45	147.9	4.5	1	1	2.4e-45	2.4e-45	147.4	4.5	62	310	138	384	104	414	0.84	-
XP_020901899.1	-	376	K02581	-	389	4.2e-45	146.7	6.7	1	2	3.9e-41	3.9e-41	133.6	1.4	105	279	134	314	3	322	0.76	-
XP_020901899.1	-	376	K02581	-	389	4.2e-45	146.7	6.7	2	2	2.2e-05	2.2e-05	15.9	0.5	146	185	326	365	317	372	0.91	-
XP_046853944.1	-	364	K02581	-	389	1.3e-44	145.0	1.4	1	2	5.6	5.6	-1.9	0.1	329	377	32	82	19	96	0.62	-
XP_046853944.1	-	364	K02581	-	389	1.3e-44	145.0	1.4	2	2	1.9e-44	1.9e-44	144.5	0.1	107	314	122	329	116	341	0.96	-
XP_068687147.1	-	348	K02581	-	389	2e-43	141.1	2.1	1	1	3.5e-42	3.5e-42	137.0	2.1	40	321	46	322	8	343	0.75	-
XP_068731939.1	-	354	K02581	-	389	7.8e-43	139.2	1.7	1	1	1.3e-41	1.3e-41	135.2	1.7	55	321	57	328	7	349	0.73	-
XP_068687149.1	-	267	K02581	-	389	1.6e-35	115.1	2.0	1	1	2.1e-35	2.1e-35	114.7	2.0	39	249	45	261	4	263	0.73	-
XP_032228503.1	-	383	K05872	-	478	1.1e-95	314.1	0.2	1	1	1.3e-95	1.3e-95	313.7	0.2	128	441	38	376	5	381	0.78	-
XP_032228503.2	-	383	K05872	-	478	1.1e-95	314.0	0.2	1	1	1.4e-95	1.4e-95	313.7	0.2	128	441	38	376	5	381	0.78	-
XP_029197502.1	-	381	K05872	-	478	2.5e-92	302.9	0.8	1	1	3.2e-92	3.2e-92	302.6	0.8	110	439	24	364	2	379	0.78	-
XP_029197502.2	-	378	K05872	-	478	8.2e-92	301.2	0.4	1	1	1e-91	1e-91	300.9	0.4	123	438	38	363	2	374	0.79	-
KAJ7330771.1	-	369	K05872	-	478	1.4e-91	300.5	2.4	1	1	1.6e-91	1.6e-91	300.3	2.4	125	446	30	367	2	369	0.76	-
XP_073248334.1	-	377	K05872	-	478	2.4e-91	299.7	1.3	1	1	2.8e-91	2.8e-91	299.5	1.3	104	447	20	376	2	377	0.74	-
CAH3028528.1	-	386	K05872	-	478	3.3e-91	299.2	2.0	1	1	4.1e-91	4.1e-91	298.9	2.0	104	436	20	366	2	381	0.74	-
KAK2567480.1	-	1102	K05872	-	478	6.9e-91	298.2	0.7	1	1	6.9e-91	6.9e-91	298.2	0.7	102	440	16	365	2	373	0.79	-
XP_068682682.1	-	370	K05872	-	478	8.1e-91	298.0	1.5	1	1	9.9e-91	9.9e-91	297.7	1.5	126	434	41	359	2	369	0.75	-
CAH3148052.1	-	2109	K05872	-	478	9e-91	297.8	0.3	1	1	1.6e-90	1.6e-90	297.0	0.3	87	434	1310	1670	1249	1690	0.70	-
XP_022798721.1	-	371	K05872	-	478	1.4e-90	297.2	2.5	1	1	1.6e-90	1.6e-90	297.0	2.5	120	446	32	369	2	371	0.76	-
XP_022798720.1	-	379	K05872	-	478	3.2e-90	296.0	2.3	1	1	3.8e-90	3.8e-90	295.8	2.3	120	438	32	362	2	376	0.76	-
XP_020604255.1	-	368	K05872	-	478	4e-90	295.7	1.1	1	1	4.9e-90	4.9e-90	295.4	1.1	127	445	39	365	5	367	0.74	-
CAH3116438.1	-	1469	K05872	-	478	4.3e-90	295.6	2.0	1	1	6.7e-90	6.7e-90	294.9	2.0	93	434	648	1033	533	1051	0.74	-
XP_027057621.1	-	379	K05872	-	478	1e-88	291.0	2.0	1	1	1.3e-88	1.3e-88	290.7	2.0	121	438	34	362	2	375	0.76	-
XP_058957670.1	-	372	K05872	-	478	5.2e-88	288.7	2.6	1	1	6.3e-88	6.3e-88	288.4	2.6	126	440	40	364	3	371	0.76	-
CAH3140492.1	-	1671	K05872	-	478	8.4e-88	288.0	0.4	1	1	1.2e-87	1.2e-87	287.5	0.4	95	439	882	1237	764	1248	0.76	-
XP_058957670.2	-	371	K05872	-	478	3.8e-87	285.9	1.4	1	1	4.5e-87	4.5e-87	285.6	1.4	126	440	39	363	2	370	0.75	-
CAH3146082.1	-	388	K05872	-	478	5.8e-86	281.9	4.8	1	1	7.4e-86	7.4e-86	281.6	4.8	125	430	37	363	2	376	0.77	-
XP_031566534.1	-	389	K05872	-	478	7.5e-86	281.6	4.1	1	1	8.8e-86	8.8e-86	281.4	4.1	91	431	9	345	1	381	0.77	-
XP_073256376.1	-	388	K05872	-	478	9.9e-86	281.2	2.6	1	1	1.3e-85	1.3e-85	280.8	2.6	125	431	34	364	2	376	0.76	-
XP_027051378.1	-	384	K05872	-	478	2.1e-85	280.1	4.8	1	1	2.6e-85	2.6e-85	279.8	4.8	125	430	35	359	2	372	0.79	-
XP_027051450.1	-	384	K05872	-	478	2.1e-85	280.1	4.8	1	1	2.6e-85	2.6e-85	279.8	4.8	125	430	35	359	2	372	0.79	-
XP_058956196.2	-	388	K05872	-	478	2.9e-85	279.7	6.0	1	1	3.6e-85	3.6e-85	279.3	6.0	125	430	40	363	2	376	0.79	-
CAH3158546.1	-	368	K05872	-	478	4.7e-85	278.9	1.6	1	1	6e-85	6e-85	278.6	1.6	107	430	30	359	2	366	0.75	-
XP_001626962.2	-	530	K05872	-	478	5.1e-85	278.8	3.4	1	1	6.8e-85	6.8e-85	278.4	3.4	80	431	116	499	17	513	0.60	-
XP_058956196.1	-	384	K05872	-	478	8.9e-85	278.0	5.3	1	1	1.1e-84	1.1e-84	277.7	5.3	125	430	35	359	2	372	0.79	-
XP_020901899.1	-	376	K05872	-	478	1.7e-84	277.2	3.1	1	1	2e-84	2e-84	276.9	3.1	114	439	14	367	1	375	0.75	-
XP_031557780.1	-	383	K05872	-	478	2.2e-84	276.8	4.1	1	1	2.6e-84	2.6e-84	276.5	4.1	114	439	32	374	3	382	0.73	-
XP_068731938.1	-	366	K05872	-	478	7.6e-84	275.0	6.2	1	1	9.7e-84	9.7e-84	274.6	6.2	129	431	33	342	3	360	0.72	-
XP_068731937.1	-	367	K05872	-	478	8.1e-84	274.9	6.4	1	1	1e-83	1e-83	274.5	6.4	129	431	34	343	3	361	0.72	-
XP_020614015.1	-	380	K05872	-	478	1.1e-83	274.5	5.4	1	1	1.4e-83	1.4e-83	274.1	5.4	149	431	64	356	2	368	0.75	-
XP_029214164.1	-	355	K05872	-	478	1.1e-83	274.4	5.1	1	1	1.4e-83	1.4e-83	274.1	5.1	160	431	52	331	2	347	0.73	-
XP_067031528.1	-	355	K05872	-	478	1.4e-83	274.1	5.9	1	1	1.7e-83	1.7e-83	273.8	5.9	139	431	33	331	1	347	0.73	-
XP_068687146.1	-	360	K05872	-	478	1.6e-83	273.9	6.9	1	1	2e-83	2e-83	273.6	6.9	166	431	38	336	3	354	0.72	-
XP_029214164.2	-	355	K05872	-	478	1.7e-83	273.8	4.8	1	1	2.1e-83	2.1e-83	273.5	4.8	160	431	52	331	2	347	0.73	-
XP_068687145.1	-	361	K05872	-	478	1.7e-83	273.8	7.1	1	1	2.2e-83	2.2e-83	273.5	7.1	165	431	38	337	3	355	0.72	-
KAK2566508.1	-	355	K05872	-	478	1.9e-83	273.7	4.9	1	1	2.5e-83	2.5e-83	273.3	4.9	161	431	53	331	2	347	0.73	-
XP_028396366.1	-	412	K05872	-	478	3.6e-83	272.8	0.1	1	1	4.2e-83	4.2e-83	272.5	0.1	115	433	16	382	1	401	0.73	-
XP_032230483.1	-	384	K05872	-	478	4.9e-83	272.3	4.9	1	1	5.9e-83	5.9e-83	272.0	4.9	96	420	63	380	9	383	0.74	-
XP_032230483.2	-	384	K05872	-	478	8.7e-83	271.5	4.3	1	1	1.1e-82	1.1e-82	271.2	4.3	96	420	63	380	9	383	0.72	-
XP_028407711.1	-	282	K05872	-	478	1.1e-82	271.2	6.7	1	1	1.3e-82	1.3e-82	270.9	6.7	208	437	24	256	13	278	0.93	-
CAB4012946.1	-	400	K05872	-	478	1.1e-82	271.1	12.1	1	1	1.4e-82	1.4e-82	270.8	12.1	126	431	32	347	8	392	0.75	-
XP_028400144.1	-	413	K05872	-	478	1.7e-82	270.5	4.0	1	1	2.2e-82	2.2e-82	270.2	4.0	99	431	28	366	12	391	0.72	-
CAH3027367.1	-	246	K05872	-	478	7.7e-82	268.4	0.9	1	1	9e-82	9e-82	268.1	0.9	209	431	4	222	1	235	0.96	-
CAB4029556.1	-	428	K05872	-	478	1.1e-81	267.8	14.2	1	1	1.5e-81	1.5e-81	267.4	14.2	78	430	40	406	2	411	0.66	-
CAB4029555.1	-	334	K05872	-	478	1.7e-81	267.2	4.4	1	1	2.2e-81	2.2e-81	266.8	4.4	204	430	68	312	12	317	0.83	-
KAK3739735.1	-	837	K05872	-	478	1.7e-81	267.2	2.8	1	1	1.7e-81	1.7e-81	267.2	2.8	169	454	416	724	398	750	0.77	-
XP_022801432.1	-	389	K05872	-	478	1.9e-80	263.8	1.3	1	1	2.3e-80	2.3e-80	263.5	1.3	130	430	52	364	3	377	0.76	-
XP_065056061.1	-	301	K05872	-	478	2e-80	263.7	0.7	1	1	2.4e-80	2.4e-80	263.4	0.7	196	451	20	296	3	300	0.87	-
XP_046853941.1	-	399	K05872	-	478	2.4e-80	263.4	11.3	1	1	2.8e-80	2.8e-80	263.2	11.3	139	434	24	380	1	392	0.67	-
XP_046853944.1	-	364	K05872	-	478	2.5e-79	260.1	0.3	1	1	3.1e-79	3.1e-79	259.8	0.3	164	430	62	339	4	341	0.79	-
XP_028400154.1	-	408	K05872	-	478	3.3e-79	259.7	7.5	1	1	4e-79	4e-79	259.4	7.5	125	431	19	384	1	392	0.67	-
XP_029214161.2	-	423	K05872	-	478	1.9e-78	257.2	1.6	1	1	2.4e-78	2.4e-78	256.8	1.6	130	415	104	379	6	397	0.69	-
XP_029214161.1	-	423	K05872	-	478	2.2e-78	257.0	1.2	1	1	2.8e-78	2.8e-78	256.6	1.2	131	415	105	379	6	397	0.70	-
XP_073256375.1	-	447	K05872	-	478	4.7e-76	249.3	1.2	1	1	6.1e-76	6.1e-76	248.9	1.2	86	415	40	402	6	411	0.66	-
CAH3198638.1	-	410	K05872	-	478	5e-76	249.2	1.6	1	1	6.5e-76	6.5e-76	248.8	1.6	86	414	40	401	6	408	0.65	-
CAH3197536.1	-	416	K05872	-	478	2e-75	247.2	2.3	1	1	2.6e-75	2.6e-75	246.8	2.3	87	414	41	407	5	414	0.64	-
CAH3158544.1	-	393	K05872	-	478	3.1e-75	246.6	3.1	1	1	3.9e-75	3.9e-75	246.2	3.1	86	414	40	384	5	391	0.67	-
XP_068687143.1	-	419	K05872	-	478	5.3e-75	245.8	4.8	1	1	6.5e-75	6.5e-75	245.5	4.8	99	422	48	387	5	410	0.70	-
XP_020614060.1	-	431	K05872	-	478	7.1e-75	245.4	1.8	1	1	9.3e-75	9.3e-75	245.0	1.8	158	414	131	395	4	401	0.68	-
XP_031569757.1	-	418	K05872	-	478	3.8e-74	243.0	0.5	1	1	4.7e-74	4.7e-74	242.7	0.5	95	414	52	390	6	406	0.69	-
KAJ7378236.1	-	269	K05872	-	478	3.1e-72	236.7	5.0	1	1	3.6e-72	3.6e-72	236.5	5.0	197	417	14	231	1	242	0.90	-
XP_028404349.1	-	451	K05872	-	478	3.4e-70	230.0	7.4	1	1	3.8e-70	3.8e-70	229.8	7.4	162	419	136	387	30	444	0.88	-
XP_028404342.1	-	452	K05872	-	478	4.1e-70	229.7	7.2	1	1	4.6e-70	4.6e-70	229.5	7.2	162	419	136	388	29	445	0.87	-
XP_046852094.1	-	464	K05872	-	478	3e-69	226.8	9.6	1	2	3e-69	3e-69	226.8	9.6	125	415	81	387	5	411	0.70	-
XP_046852094.1	-	464	K05872	-	478	3e-69	226.8	9.6	2	2	4.8	4.8	-1.4	0.6	73	97	421	445	386	463	0.30	-
XP_046852095.1	-	464	K05872	-	478	3e-69	226.8	9.6	1	2	3e-69	3e-69	226.8	9.6	125	415	81	387	5	411	0.70	-
XP_046852095.1	-	464	K05872	-	478	3e-69	226.8	9.6	2	2	4.8	4.8	-1.4	0.6	73	97	421	445	386	463	0.30	-
CAB3997549.1	-	458	K05872	-	478	1.7e-68	224.3	4.8	1	1	1.7e-68	1.7e-68	224.3	4.8	159	414	131	383	16	388	0.82	-
XP_068731939.1	-	354	K05872	-	478	8.9e-66	215.4	4.9	1	2	7.2e-41	7.2e-41	133.2	4.2	129	324	34	236	3	239	0.58	-
XP_068731939.1	-	354	K05872	-	478	8.9e-66	215.4	4.9	2	2	5.3e-25	5.3e-25	80.9	0.0	352	431	251	330	243	348	0.94	-
XP_068687147.1	-	348	K05872	-	478	1.8e-65	214.3	5.6	1	2	1.5e-40	1.5e-40	132.2	4.9	165	324	38	230	3	233	0.57	-
XP_068687147.1	-	348	K05872	-	478	1.8e-65	214.3	5.6	2	2	5.1e-25	5.1e-25	81.0	0.0	352	431	245	324	237	342	0.94	-
XP_068687149.1	-	267	K05872	-	478	5.3e-54	176.6	6.2	1	1	6.7e-54	6.7e-54	176.2	6.2	164	355	37	261	3	263	0.63	-

